FullGeoName,Year,State,County,FIPS,RiskFactor,DataType,Indicator,Prevalence,ToxPi Score,Name,Source,Temperature-related deaths!1!0x88cceeff,Disaster-related deaths!1!0x44aa99ff,Air pollution-related deaths!1!0x117733ff,Air pollution-related illnesses!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,ToxPi Score_socio,Name_socio,Source_socio,Costs of Climate Disasters!1!0x88cceeff,Economic & Productivity Losses!1!0x44aa99ff,Transition Risks!1!0x117733ff,Social Stressors!1!0x332288ff,ToxPi Score_env,Name3,Source_env,Transportation Sources!1!0x88cceeff,Exposures & Risks!1!0x44aa99ff,Pollution Sources!1!0x117733ff,Criteria Air Pollutants!1!0x332288ff,Land Use!1!0xddcc77ff,ToxPi Score_infra,Name_infra,Source_infra,Transportation!1!0x88cceeff,Energy!1!0x44aa99ff,"Food, Water, and Waste Management!1!0x117733ff",Communications!1!0x332288ff,Financial Services!1!0xddcc77ff,Governance!1!0x999933ff
"VA, Harrisonburg City",2021,VA,Harrisonburg city,51660,All patients,Adjusted Prevalence,"DR, any stage",2.25,0.603362873059328,"VA, Harrisonburg","+38.4360126,-078.8741973",0.380012730744749,0.766742894478928,0.515867158671587,0.744430299172502,0.609761282228872,0.494308115275784,"VA, Harrisonburg","+38.4360126,-078.8741973",0.585399996369503,0.160254996965544,0.469892338264059,0.761685129504028,0.559384059831787,"VA, Harrisonburg","+38.4360126,-078.8741973",0.455019071541539,0.619395577209802,0.422841388733013,0.744646333549643,0.555017928124939,0.282353342962766,"VA, Harrisonburg","+38.4360126,-078.8741973",0.238930433040234,0.25902332094977,0.207791807919528,0.215283352062932,0.39604237758351,0.377048766220624
"VA, Hopewell City",2021,VA,Hopewell city,51670,All patients,Adjusted Prevalence,"DR, any stage",3.59,0.747432288522126,"VA, Hopewell","+37.2910098,-077.2989443",0.887014640356461,0.766742894478928,0.76309963099631,0.921387651177594,0.398916625601334,0.416274122827186,"VA, Hopewell","+37.2910098,-077.2989443",0.419696712522888,0.344741132011761,0.477346414816883,0.423312231957212,0.590920066227358,"VA, Hopewell","+37.2910098,-077.2989443",0.4162712810494,0.774944002781431,0.678556615512236,0.63962794722042,0.445200484573305,0.564307721273768,"VA, Hopewell","+37.2910098,-077.2989443",0.580458302816285,0.289722225262708,0.651003160758252,0.681971423984588,0.571004067011251,0.611687147809526
"VA, Lexington City",2021,VA,Lexington city,51678,All patients,Adjusted Prevalence,"DR, any stage",3.3,0.618276134187336,"VA, Lexington","+37.7823316,-079.4443196",0.4484404837683,0.766742894478928,0.464944649446495,0.732017823042648,0.679234820200306,0.411493305908767,"VA, Lexington","+37.7823316,-079.4443196",0.455446988600856,0.25772107418218,0.328909063215595,0.603896097636437,0.325869328112337,"VA, Lexington","+37.7823316,-079.4443196",0.152479300400037,0.45991099933179,0.158586869007246,0.458468526930565,0.399900944892046,0.434586536389839,"VA, Lexington","+37.7823316,-079.4443196",0.413495505522884,0.26618822595891,0.406924681140724,0.549526408733344,0.647820745322935,0.323563651660239
"VA, Lynchburg City",2021,VA,Lynchburg city,51680,All patients,Adjusted Prevalence,"DR, any stage",3.9,0.638143969152844,"VA, Lynchburg","+37.3990161,-079.1954582",0.484404837683004,0.766742894478928,0.622324723247233,0.833545512412476,0.483701877942576,0.356256717246792,"VA, Lynchburg","+37.3990161,-079.1954582",0.391728466917271,0.190056833305701,0.252251708048904,0.590989860715291,0.541641414792779,"VA, Lynchburg","+37.3990161,-079.1954582",0.436412689552517,0.745720955046179,0.634737843706541,0.522063595068138,0.369271990590522,0.468508872149457,"VA, Lynchburg","+37.3990161,-079.1954582",0.412036917869573,0.166310777792778,0.711378057766321,0.640873334403596,0.384424505242917,0.49602963982156
"VA, Manassas City",2021,VA,Manassas city,51683,All patients,Adjusted Prevalence,"DR, any stage",2.88,0.571067203950503,"VA, Manassas","+38.7475611,-077.4847270",0.478994271164863,0.766742894478928,0.510147601476015,0.718332272437938,0.381118980194772,0.429006584934915,"VA, Manassas","+38.7475611,-077.4847270",0.527928033560618,0.282502559133864,0.258509451327818,0.647086295717358,0.522160773970951,"VA, Manassas","+38.7475611,-077.4847270",0.374034793934319,0.635908617462271,0.382487130065631,0.740103828682674,0.478269499709859,0.42960351808265,"VA, Manassas","+38.7475611,-077.4847270",0.523536073694291,0.23215652342059,0.457308329539136,0.272114304061647,0.63030723627219,0.462198641508047
"VA, Manassas Park City",2021,VA,Manassas Park city,51685,All patients,Adjusted Prevalence,"DR, any stage",2.84,0.555529212542582,"VA, Manassas Park","+38.7689910,-077.4486805",0.459261616804583,0.766742894478928,0.52380073800738,0.646721833227244,0.381118980194772,0.450243441772327,"VA, Manassas Park","+38.7689910,-077.4486805",0.455446988600856,0.45198638981883,0.246454092952264,0.647086295717358,0.533705064922288,"VA, Manassas Park","+38.7689910,-077.4486805",0.245511210345148,0.637820501500375,0.37248395832825,0.746701276227558,0.666008378210107,0.391775102831581,"VA, Manassas Park","+38.7689910,-077.4486805",0.56569097956634,0.267925711623019,0.356191793664177,0.0409375501685664,0.653282879333811,0.466621702633571
"VA, Martinsville City",2021,VA,Martinsville city,51690,All patients,Adjusted Prevalence,"DR, any stage",4.54,0.733703938345043,"VA, Martinsville","+36.6835269,-079.8636475",0.717377466581795,0.766742894478928,0.768081180811808,0.971674092934437,0.444644056918248,0.408478413496827,"VA, Martinsville","+36.6835269,-079.8636475",0.428589388493536,0.231026475057381,0.444033134420313,0.530264656016079,0.509158444878927,"VA, Martinsville","+36.6835269,-079.8636475",0.298027723509164,0.664975848366755,0.539146558664943,0.612048453385248,0.431593640468527,0.668955432392999,"VA, Martinsville","+36.6835269,-079.8636475",0.682666550894593,0.754059119630686,0.663479144192446,0.834965484026329,0.607591694830134,0.470970600783807
"VA, Newport News City",2021,VA,Newport News city,51700,All patients,Adjusted Prevalence,"DR, any stage",3.56,0.665788734417679,"VA, Newport News","+37.0759784,-076.5217187",0.580521960534691,0.766742894478928,0.785055350553506,0.901973265436028,0.29465020108524,0.472107839405538,"VA, Newport News","+37.0759784,-076.5217187",0.653569712687582,0.26710115537479,0.445781621512951,0.521978868046831,0.577006003022789,"VA, Newport News","+37.0759784,-076.5217187",0.413759419480882,0.556912745628632,0.629760655817698,0.625135193597231,0.659462000589501,0.418370809820517,"VA, Newport News","+37.0759784,-076.5217187",0.262848781634931,0.262366943287368,0.630906603723113,0.374217370364425,0.447802599877049,0.532082560036217
"VA, Norfolk City",2021,VA,Norfolk city,51710,All patients,Adjusted Prevalence,"DR, any stage",3.56,0.732237326402007,"VA, Norfolk","+36.9230149,-076.2446413",0.632399745385105,0.766742894478928,0.980442804428044,0.986950986632718,0.29465020108524,0.407636539734003,"VA, Norfolk","+36.9230149,-076.2446413",0.617871635269532,0.156914623795914,0.370596676529534,0.48516322334103,0.560290614528554,"VA, Norfolk","+36.9230149,-076.2446413",0.420690296771793,0.676299621637658,0.626320540659234,0.546290287691975,0.531852325882111,0.362921902008634,"VA, Norfolk","+36.9230149,-076.2446413",0.41946214423963,0.0452988817903678,0.443121618979145,0.365548242093434,0.37861556907262,0.525484955876606
"VA, Norton City",2021,VA,Norton city,51720,All patients,Adjusted Prevalence,"DR, any stage",2.7,0.741578329921534,"VA, Norton","+36.9315489,-082.6259960",0.334500318268619,0.766742894478928,0.781365313653137,0.991725015913431,0.833558107293557,0.468270015388549,"VA, Norton","+36.9315489,-082.6259960",0.595506614501249,0.237455015522117,0.379155060719813,0.660963370811018,0.470726330755476,"VA, Norton","+36.9315489,-082.6259960",0.685040468880826,0.438371442052238,0.427525800863689,0.576357343716202,0.226336598264428,0.603429271136681,"VA, Norton","+36.9315489,-082.6259960",0.719454915715157,0.770618011207364,0.487538518578184,0.367635254454969,0.398123190540034,0.877205736324381
"VA, Petersburg City",2021,VA,Petersburg city,51730,All patients,Adjusted Prevalence,"DR, any stage",5.07,0.774967527082659,"VA, Petersburg","+37.2047302,-077.3923681",0.935073201782304,0.766742894478928,0.801476014760148,0.972628898790579,0.398916625601334,0.390122618945621,"VA, Petersburg","+37.2047302,-077.3923681",0.495798038604469,0.242081039746049,0.402805649288648,0.41980574814332,0.624132243674344,"VA, Petersburg","+37.2047302,-077.3923681",0.806261047539306,0.807973713451229,0.476760924195477,0.618321436296777,0.411344096888931,0.640655884405038,"VA, Petersburg","+37.2047302,-077.3923681",0.37091869236126,0.747378462674925,0.745853381337688,0.777652913790336,0.617302155293913,0.584829700972106
"VA, Poquoson City",2021,VA,Poquoson city,51735,All patients,Adjusted Prevalence,"DR, any stage",2.81,0.69460819755109,"VA, Poquoson","+37.1283599,-076.3035337",0.61680458306811,0.766742894478928,0.950738007380074,0.845003182686187,0.293752320142152,0.439496677045075,"VA, Poquoson","+37.1283599,-076.3035337",0.641225816515797,0.365634140442833,0.265963527880641,0.48516322334103,0.392426150738178,"VA, Poquoson","+37.1283599,-076.3035337",0.0478649176667597,0.406550431724046,0.356210505770122,0.525524551157257,0.625980347372704,0.390034100769303,"VA, Poquoson","+37.1283599,-076.3035337",0.90456643924252,0.536107715919428,0.47958903423317,0.0287365548242093,0.128484511590444,0.262720348806046
"VA, Portsmouth City",2021,VA,Portsmouth city,51740,All patients,Adjusted Prevalence,"DR, any stage",4.26,0.747733743237595,"VA, Portsmouth","+36.8594298,-076.3562686",0.690642902609803,0.766742894478928,1.0,0.986632718014004,0.29465020108524,0.431113380556075,"VA, Portsmouth","+36.8594298,-076.3562686",0.623207785677154,0.195791992991091,0.420290520215024,0.48516322334103,0.629543293564405,"VA, Portsmouth","+36.8594298,-076.3562686",0.616196855521444,0.719288390807663,0.686973918559543,0.527903958468527,0.597353344464847,0.406926840913632,"VA, Portsmouth","+36.8594298,-076.3562686",0.448031828359185,0.133192994639421,0.399401751587928,0.546957778134532,0.399076896478441,0.514899796282287
"VA, Radford City",2021,VA,Radford city,51750,All patients,Adjusted Prevalence,"DR, any stage",4.11,0.617052645509566,"VA, Radford","+37.1200360,-080.5570481",0.313176320814768,0.766742894478928,0.49520295202952,0.809357097390197,0.700783962834418,0.412383328428562,"VA, Radford","+37.1200360,-080.5570481",0.445794253914205,0.159767278526547,0.33838770377042,0.705584077503074,0.434061939416672,"VA, Radford","+37.1200360,-080.5570481",0.256256395943809,0.532284924181789,0.353258350208603,0.697274497079818,0.33123552966934,0.413518893380197,"VA, Radford","+37.1200360,-080.5570481",0.691221022448551,0.328124849260139,0.266374664465536,0.31128592069353,0.457513060340828,0.4265938430726
"VA, Richmond City",2021,VA,Richmond city,51760,All patients,Adjusted Prevalence,"DR, any stage",3.72,0.696905945186938,"VA, Richmond","+37.5313990,-077.4760085",0.714831317632082,0.766742894478928,0.733763837638377,0.933800127307448,0.335391548877858,0.383345469496259,"VA, Richmond","+37.5313990,-077.4760085",0.422050550143007,0.195433676224316,0.44237667296413,0.473520978653585,0.646175185929011,"VA, Richmond","+37.5313990,-077.4760085",0.388919899525537,0.824884976792824,0.748334837875424,0.766926238373351,0.501809977077918,0.446728091548787,"VA, Richmond","+37.5313990,-077.4760085",0.223106179956026,0.245011951154119,0.771411540829034,0.475357200192647,0.421098833601655,0.544382843559242
"VA, Roanoke City",2021,VA,Roanoke city,51770,All patients,Adjusted Prevalence,"DR, any stage",3.64,0.702256660596821,"VA, Roanoke","+37.2778301,-079.9584716",0.630171865054106,0.766742894478928,0.577490774907749,0.92711648631445,0.609761282228872,0.38720859631789,"VA, Roanoke","+37.2778301,-079.9584716",0.375658654064665,0.161031349960225,0.438051468050764,0.574092913195905,0.592504176538654,"VA, Roanoke","+37.2778301,-079.9584716",0.427853753837566,0.708827724672621,0.608095249713324,0.736102098204629,0.481642056265129,0.550543416020256,"VA, Roanoke","+37.2778301,-079.9584716",0.551099588613806,0.265710565624967,0.544933996280851,0.712794991170332,0.53580364783005,0.692917706601528
"VA, Salem City",2021,VA,Salem city,51775,All patients,Adjusted Prevalence,"DR, any stage",3.37,0.685689356128476,"VA, Salem","+37.2853329,-080.0552407",0.617441120305538,0.766742894478928,0.57029520295203,0.924252068746022,0.549715494159861,0.420965199105382,"VA, Salem","+37.2853329,-080.0552407",0.404738370661356,0.302683991457893,0.402345521106375,0.574092913195905,0.556901806163186,"VA, Salem","+37.2853329,-080.0552407",0.559586938319844,0.579886566029439,0.524336984897651,0.747458360372053,0.373240181196945,0.428797343419871,"VA, Salem","+37.2853329,-080.0552407",0.697120773056541,0.387822742510168,0.392908762609202,0.32075774602665,0.544907204514843,0.229266831801821
"VA, Staunton City",2021,VA,Staunton city,51790,All patients,Adjusted Prevalence,"DR, any stage",2.73,0.626129964164489,"VA, Staunton","+38.1580558,-079.0615011",0.391788669637174,0.766742894478928,0.501660516605166,0.777530235518778,0.692927504582398,0.409116327408517,"VA, Staunton","+38.1580558,-079.0615011",0.427929599633487,0.179604102371439,0.275534194071921,0.753397413557224,0.449320386667467,"VA, Staunton","+38.1580558,-079.0615011",0.294259931156387,0.469355769539657,0.362846756288579,0.658338741077223,0.46180073527549,0.459361926184278,"VA, Staunton","+38.1580558,-079.0615011",0.832458900673078,0.340075479066387,0.301647981468725,0.440841226521111,0.604470475395348,0.236677493981021
"VA, Suffolk City",2021,VA,Suffolk city,51800,All patients,Adjusted Prevalence,"DR, any stage",3.31,0.707869229407151,"VA, Suffolk","+36.6971573,-076.6347808",0.618714194780395,0.766742894478928,0.88210332103321,0.904519414385742,0.367266322357482,0.496308269907667,"VA, Suffolk","+36.6971573,-076.6347808",0.783987500405979,0.351425034489367,0.451211134063773,0.398609410671549,0.555974503428278,"VA, Suffolk","+36.6971573,-076.6347808",0.685086984835799,0.477904551636596,0.531241613194428,0.489076357343716,0.596563010130851,0.461980896127538,"VA, Suffolk","+36.6971573,-076.6347808",0.610697351197867,0.634427011232782,0.38960111300606,0.372933055065019,0.236426683710135,0.527800162553364
"VA, Virginia Beach City",2021,VA,Virginia Beach city,51810,All patients,Adjusted Prevalence,"DR, any stage",3.31,0.73869261803465,"VA, Virginia Beach","+36.7793219,-076.0240202",0.536919159770847,0.766742894478928,0.95479704797048,0.960216422660726,0.474787565292271,0.414301993932704,"VA, Virginia Beach","+36.7793219,-076.0240202",0.618079329252169,0.244702231655992,0.331577806672779,0.462848608149876,0.446522650716388,"VA, Virginia Beach","+36.7793219,-076.0240202",0.278723602195553,0.574565953970061,0.392563495742553,0.528552887735237,0.458207313938538,0.289567797350389,"VA, Virginia Beach","+36.7793219,-076.0240202",0.358706388365342,0.287664572639944,0.355437689020548,0.0264890030502488,0.282377969833377,0.426731161192875
"VA, Waynesboro City",2021,VA,Waynesboro city,51820,All patients,Adjusted Prevalence,"DR, any stage",2.76,0.617067744056151,"VA, Waynesboro","+38.0671571,-078.9014197",0.393698281349459,0.766742894478928,0.49280442804428,0.734563971992362,0.697529144415724,0.409973680016979,"VA, Waynesboro","+38.0671571,-078.9014197",0.354355024392332,0.269123574604266,0.263018707514094,0.753397413557224,0.496574971263188,"VA, Waynesboro","+38.0671571,-078.9014197",0.481300586101033,0.516093889539731,0.383658233098299,0.657581656932728,0.444240490644147,0.516735106920766,"VA, Waynesboro","+38.0671571,-078.9014197",0.669365003983507,0.385767140959491,0.284764577052849,0.694654037566223,0.556438376315582,0.509421505646944
"VA, Williamsburg City",2021,VA,Williamsburg city,51830,All patients,Adjusted Prevalence,"DR, any stage",3.16,0.743702203799254,"VA, Williamsburg","+37.2692930,-076.7067172",0.613621896880968,0.766742894478928,0.950369003690037,0.988860598345003,0.398916625601334,0.435463199942366,"VA, Williamsburg","+37.2692930,-076.7067172",0.572913620144447,0.284001762874383,0.362958548703801,0.521978868046831,0.441882087083984,"VA, Williamsburg","+37.2692930,-076.7067172",0.468090054888827,0.528069773969239,0.316734574377242,0.568462037637898,0.328053994546715,0.402562228398303,"VA, Williamsburg","+37.2692930,-076.7067172",0.364424551465912,0.22308097707568,0.244967737913168,0.359447744421256,0.533202631634395,0.690249727879408
"VA, Winchester City",2021,VA,Winchester city,51840,All patients,Adjusted Prevalence,"DR, any stage",2.96,0.633337153196782,"VA, Winchester","+39.1738688,-078.1763562",0.452896244430299,0.766742894478928,0.60590405904059,0.73138128580522,0.609761282228872,0.455274392340642,"VA, Winchester","+39.1738688,-078.1763562",0.490905315400105,0.275213039338413,0.288509808812021,0.76646940581203,0.571507755184588,"VA, Winchester","+39.1738688,-078.1763562",0.419527397897479,0.726292452321608,0.516432039427135,0.732965606748864,0.462321279527851,0.37021648085442,"VA, Winchester","+39.1738688,-078.1763562",0.445213686183166,0.27414923152462,0.461873614069044,0.347728367314176,0.417544111467593,0.274789874567922
"WA, Adams",2021,WA,Adams County,53001,All patients,Adjusted Prevalence,"DR, any stage",3.73,0.315756567354082,"WA, Adams","+47.0048395,-118.5333078",0.197008274984087,0.0460633779810519,0.303505535055351,0.533736473583705,0.498469175166217,0.473855490542238,"WA, Adams","+47.0048395,-118.5333078",0.499137385766647,0.290306738621551,0.538545173792184,0.567432663988571,0.442404003684988,"WA, Adams","+47.0048395,-118.5333078",0.608382175086055,0.508211269190701,0.375070144192061,0.323166774821545,0.39718965513458,0.447925704098959,"WA, Adams","+47.0048395,-118.5333078",0.296399173460615,0.159141261380032,0.445189495371647,0.745866110130037,0.342262756389122,0.698695427862302
"WA, Asotin",2021,WA,Asotin County,53003,All patients,Adjusted Prevalence,"DR, any stage",2.07,0.405064475872047,"WA, Asotin","+46.1818612,-117.2277813",0.252387014640356,0.0460633779810519,0.543911439114391,0.649586250795672,0.533374296828763,0.370005138796805,"WA, Asotin","+46.1818612,-117.2277813",0.53110704250912,0.0616963064815674,0.329831030313127,0.557386175883406,0.507689089155085,"WA, Asotin","+46.1818612,-117.2277813",0.247092752814215,0.796103913546692,0.503037548490985,0.399848583171101,0.592362647752433,0.366505428135206,"WA, Asotin","+46.1818612,-117.2277813",0.508783224036567,0.181272856852708,0.442022442991143,0.250923101621448,0.38361891390004,0.432412029409328
"WA, Benton",2021,WA,Benton County,53005,All patients,Adjusted Prevalence,"DR, any stage",3.13,0.353740384949164,"WA, Benton","+46.2280720,-119.5168636",0.318586887332909,0.0460633779810519,0.347785977859779,0.538828771483132,0.517436910088951,0.407637977435144,"WA, Benton","+46.2280720,-119.5168636",0.575408818393096,0.193503317367583,0.413758410759732,0.447881363220165,0.576128875246253,"WA, Benton","+46.2280720,-119.5168636",0.379523676621081,0.734278136466093,0.612511284065679,0.659528444732858,0.494802834345556,0.288774080596332,"WA, Benton","+46.2280720,-119.5168636",0.335528723783748,0.0685864193251662,0.28296471145801,0.0993738962915396,0.416565119045006,0.529625613674522
